Id;Score;text;data
67;0.454344838857651;tweeted Am√ricaMG faz treino fechado visando ao cl√ssico contra o¬†Atl√ticoMG;12/10/2018 17:39
68;0.546631932258606;tweeted Fluminense j√ formalizou uma proposta ao lateraldireito;12/10/2018 17:23
69;0.446021854877472;tweeted O Fluminense ja iniciou conversas com o Guerra e com o Aderlan Lateral direito emprestado ao America MG;12/10/2018 17:18
70;0.421919584274292;tweeted Copa do Brasil Sub;13/10/2018 12:00
71;0.5;Est√dio das Alterosas‚Ä;12/10/2018 17:07
72;0.605980038642883;tweetedQuem joga o cl√ssico Adilson Batista faz mist√rio mas utilizar√ ¬ time diferente no Am√rica contra o Atl√tico;13/10/2018 12:00
73;0.670084595680237;tweeted Quem joga o cl√ssico Adilson Batista faz mist√rio mas utilizar√ ¬ time diferente no Am√rica contra o Atl√tico‚Ä;12/10/2018 17:04
74;0.502121448516846;tweeted Fluminense tenta a contrata√√o de lateraldireito do Am√ricaMG ET;12/10/2018 17:02
75;0.538157343864441;tweetedO Am√ricamg vai jogar na sua casaa partida contra o Galo ser√ com campo neutro;12/10/2018 16:43
76;0.505840539932251;tweeted De olho emFluminense abre conversa para contratar lateraldireito do Am√ricaMG;12/10/2018 16:30
77;0.610022366046906;tweetedDo Am√rica MG quem ajudaria muito √ o Messias Zagueiro;12/10/2018 16:26
78;0.441592872142792;tweetedFora de combate h√ um m√s Giovanni pode refor√ar o Am√rica no cl√ssico contra o Atl√tico;13/10/2018 12:00
79;0.526061058044434;tweeted Fluminense abre conversa para ter Aderlan do Am√ricaMG em;12/10/2018 16:10
80;0.39383453130722;tweeted Fora de combate h√ um m√s Giovanni pode refor√ar o Am√rica no cl√ssico contra o Atl√tico;13/10/2018 12:00
81;0.671489775180817;tweetedBiluTeteiaFC participar da promo√√es dos ingressos para o jogo de domingo Atletico MG X America‚Ä;12/10/2018 15:54
82;1;tweeted BBdebate se o Jean tivesse convertido o p√nalti contra o Am√rica MGestaria bem mais tranquilo;12/10/2018 15:52
83;0.21175417304039;tweeted Am√ricaMG faz treino fechado e n√o d√ pistas sobre escala√√o do time para cl√ssico;12/10/2018 15:44
84;0.486966550350189;tweetedEmde setembro deLoco Abreu marcava seu primeiro e √nico gol com a camisa do Gr√mio ap√s escorada de cabe√a‚Ä;12/10/2018 15:23
85;0.824925065040588;tweetedAssistindo ao Giro da Rodada no SporTV vi os melhores momentos de Atl√tico PR x Am√rica MG;13/10/2018 12:00
86;0.5;Acho que vai d√ pro‚Ä;12/10/2018 15:19
87;0.474721282720566;tweeted N√mero maior de trens acoplados vai circular no pr√ximo domingopara atender a torcedores que forem assistir a‚Ä;12/10/2018 15:00
88;0.421463847160339;tweetedEssa ainda era esperando jg com Palmeiras;13/10/2018 12:00
89;0.54830539226532;E a proxima que √ esperando jg contra America MG;13/10/2018 12:00
90;0.433086335659027;Semanas loooooongas;12/10/2018 14:42
91;0.477787703275681;tweeted Com a volta de zagueiro Atl√ticoMG treina para pegar o¬†Am√ricaMG;12/10/2018 14:01
92;0.189380675554276;tweeted N√o vou colocar o Ricardo oliveira nesse cl√ssico contra o Am√rica mg;12/10/2018 13:37
93;0.587690472602844;tweetedEnt√o o Am√rica mg escapa;12/10/2018 13:27
94;0.490417510271072;tweeted Com a volta de zagueiro Atl√ticoMG treina para pegar o Am√ricaMG;12/10/2018 11:40
95;0.521655678749084;tweeted Com a volta de zagueiro Atl√ticoMG treina para pegar o Am√ricaMG esporte rankeador;12/10/2018 11:24
96;0.810570538043976;tweetedPode ser Mas foi assim que o Am√rica MG ficou com a torcida que tem hoje;12/10/2018 10:29
97;0.508696436882019;tweetedBrasileir√oSportxInternacional CorinthiansxFlamengo Vit√riaxSantos Atl√tico PRxAm√ric‚Ä;12/10/2018 09:59
98;0.513953566551208;tweeted Am√ricaMG matem√ticos veem risco de rebaixamento aumentar arodadas do fim do Brasileiro;12/10/2018 08:32
99;0.664784729480743;tweeted Atl√ticoMG x Am√ricaMG veja nova parcial de ingressos vendidos;12/10/2018 01:32
100;0.546889245510101;tweetedAdilson minimiza retrospecto pessoal contra o Atl√ticoMG e foca em rea√√o do Am√ricaMG;12/10/2018 01:02
