Id;Score;text;data;
55;55;0.464669406414032;tweeted Nossa VÃ‰IIIIIII Mais um GOOOOOOLLLL DO GAAAAAAAAAALOOOOOOOxAQUI Ã‰ GALO PORRAAAAAAAAAA GALO;01/10/2018 18:00
56;56;0.400017201900482;tweeted Quando o Casares quer jogarEle destrÃi com o adversÃrioGol do Galo porra;01/10/2018 18:00
57;57;0.5;tweeted GolaÃo;01/10/2018 18:00
58;58;0.5;aÄ‡o;01/10/2018 18:00
59;59;0.5;aÃo;01/10/2018 18:00
60;60;0.5;Chupa corneta;01/10/2018 18:00
61;61;0.500493168830872;tweeted GOOOOOLLLLLLLLL DO GALO Virou goleada ainda no Â tempo Chara rolou a bola e tocou pra Cazaresno Horto;01/10/2018 18:00
62;62;0.512993454933167;tweeted Um time desses bicho galo CAMxSPO;01/10/2018 18:00
63;63;0.654103875160217;tweeted Eu quero o quarto gol vamos vamos vamos CAMxSPO AMassaJogaJunto galo;01/10/2018 18:00
64;64;0.494821190834045;tweetedPra cima deles GALO Ã‰ pra cima;01/10/2018 18:00
65;65;0;tweeted Galo tÃm q ser assim Defunto do Sporttem q continuar morto nada de ressucitÃlo;01/10/2018 18:00
66;66;0.5;VamosGalo BicaBicudo AquiÃGALO;01/10/2018 18:00
67;67;0.673935830593109;tweeted Goool do Galo min ÂTGolaÃo Emerson faz bela jogada pela direita ganha de dois e fuzila de canhota AtlÃticoxSport;01/10/2018 18:00
68;68;0.312383949756622;tweetedCazarito on fire Emerson infernal GALAAAAAAAAAAAÃ‡OOOOOOaðŸ‘ŠðŸðŸ‘ŠðŸðŸ‘ŠðŸðŸ“ GALO aquiÃGALO;01/10/2018 18:00
69;69;0.494821190834045;tweeted GolaÃo do Emerson galo;01/10/2018 18:00
70;70;0.5;tweetedVira vira vira virou;01/10/2018 18:00
71;71;0.494821190834045;tweeted GOLASSO Galo;01/10/2018 18:00
72;72;0.450801312923431;tweeted Esse Ã o Galo que a gente quer ver Com raÃa e da virada ðŸ”;01/10/2018 18:00
73;73;0.312383949756622;tweeted Cazarito on fire Emerson infernal GALAAAAAAAAAAAÃ‡OOOOOOaðŸ‘ŠðŸðŸ‘ŠðŸðŸ‘ŠðŸðŸ“ GALO aquiÃGALO;01/10/2018 18:00
74;74;0.386805415153503;tweeted GALAAAÃ‡Ã‡Ã‡OOOO Emerson merecia pra dar moral galo;01/10/2018 18:00
75;75;0.407130926847458;tweeted Que golaÃo do Emerson PUTA QUE PARIUGalo;01/10/2018 18:00
76;76;0.637451767921448;tweeted O Galo Ã o time da virada o Galo Ã o time do amorðŸŽðŸŽ;01/10/2018 18:00
77;77;0.57284939289093;tweeted GOOOOOOLLLLLLLAÃ‡O DO GALO Emerson nosso lateral direito titular faz uma PINTURA no Horto Galono IxpÃ;01/10/2018 18:00
78;78;0.5;tweeted GolaÃooooooooo Emerson PrÃmio PuskasaGALO;01/10/2018 18:00
79;79;0.494821190834045;tweeted GOLAÃ‡OOOOOO Galo CAMxSPO;01/10/2018 18:00
80;80;0.46612673997879;tweeted GolaÃoooooooooo AquiÃ‰Galo Galo isso aÃ menino;01/10/2018 18:00
81;81;0.489642411470413;tweeted booooraaaaa Galo minha porr ðŸ’™ðŸ“ Galo CAMxSPO;01/10/2018 18:00
82;82;0.477524608373642;tweeted Galo Ã galoooooooo p;01/10/2018 18:00
83;83;0.494821190834045;tweeted GOOOOOOOLAÃ‡O do Galo ðŸ–ðŸ“;01/10/2018 18:00
84;84;0.53152596950531;Sabe de queeeem Emerson AquiÃ‰Galo;01/10/2018 18:00
85;85;0.494821190834045;tweeted Que golaÃo Galo;01/10/2018 18:00
86;86;0.5;tweeted Vira vira vira virou;01/10/2018 18:00
87;87;0.538055717945099;Galo x Sport Recifeâ€;01/10/2018 18:00
88;88;0.115384615957737;tweeted NÃo gosto muito de careca nÃo mais esse FÃbio Santos eu pegava toda hora alÃm de gato nÃo erra a bola pra dentro nunca Galo;01/10/2018 18:00
89;89;0.386753141880035;tweeted Esse Galo ainda me mata do coraÃÃo;01/10/2018 18:00
90;90;0.568249464035034;tweetedFÃbio Santos cobra pÃnalti manda a bola para o fundo do goooooooooooooooooooooooooooooooooooooooool e vira oâ€;01/10/2018 18:00
91;91;0.562852561473846;tweetedCharÃ cruza para a Ãrea O zagueiro toca na bola com a mÃo PÃnalti para o Galo;01/10/2018 18:00
92;92;0.625859439373016;tweeted Um beijo na sua careca FÃbio Santos Galo;01/10/2018 18:00
93;93;0.592316031455994;tweeted Goool do Galo min ÂTFÃbio Santos de pÃnalti vira o jogo AtlÃticoxSport;01/10/2018 18:00
94;94;0.608584880828857;tweeted GOOOOOOOOOOOOOOOOOOL do GALO Dele FÃbio Santos a mÃquina de converter pÃnaltis do GALÃƒO Vira virou no Indepa ðŸ‘ŠðŸðŸ‘ŠðŸðŸ‘ŠðŸðŸ“ aquiÃGALO;01/10/2018 18:00
95;95;0.643715798854828;tweetedðŸ“‹ Confira titulares e suplentes do AtlÃtico para o jogo contra o Sport;01/10/2018 18:00
96;96;0.367538839578629;tweeted FÃbio Santos nunca erra virada na hora certa galo;01/10/2018 18:00
97;97;0.5;Eita porraaaa;01/10/2018 18:00
98;98;0.624302089214325;tweetedÃ FÃbio Santos Vamo Galo Galo;01/10/2018 18:00
99;99;0.502379655838013;tweeted GOOOOLLL DO GALO FÃbio Santosem cobranÃas de pÃnalti Vamu Galo;01/10/2018 18:00
100;100;0.561233580112457;Sabe de queeeem FÃbio Santos AquiÃ‰Galo;01/10/2018 18:00
101;101;0.494821190834045;tweeted Gol do Galo âšïâšïâšï FÃbio SantosðŸ”ðŸ”ðŸ”;01/10/2018 18:00
102;102;0.652905702590942;tweeted Dois pÃnaltis pra marcar um Vamos GALO ðŸ‘ŠðŸðŸ‘ŠðŸðŸ‘ŠðŸðŸ“;01/10/2018 18:00
103;103;0.492528200149536;tweetedLuan chuta de fora da Ãrea A bola desvia na defesa e sai pela linha de fundo;01/10/2018 18:00
104;104;0;tweeted O jogo mal comeÃou e o Luan jÃ tÃ cansado;01/10/2018 18:00
105;105;0.494821190834045;ÃŠh Galo;01/10/2018 18:00
106;106;0.632804989814758;tweeted Bora Galo virar essa partida;01/10/2018 18:00
107;107;0.704208016395569;tweeted Desconta do crÃdito ilimitado dele ðŸ‘ŠðŸðŸ‘ŠðŸðŸ‘ŠðŸðŸ“ GALO aquiÃGALO;01/10/2018 18:00
108;108;0.494821190834045;tweetedAbraÃo Jefferson Galo;01/10/2018 18:00
109;109;0.44088226556778;tweetedPorque a transmissÃo do galo estÃ sem locuÃÃo na TvPequi;01/10/2018 18:00
110;110;0.724084854125977;tweetedOpa Obrigado tmj Galo;01/10/2018 18:00
111;111;0.528329610824585;tweeted Um dos acertos da diretoria esse ano CharÃ;01/10/2018 18:00
112;112;0.544359505176544;Joga muito Galo;01/10/2018 18:00
113;113;0.454215347766876;tweetedFÃbio Santos recebe de Elias e cruza CharÃ vai na bola mas ela fica com a defesa;01/10/2018 18:00
114;114;0.0833333358168602;tweetedMano do cÃu Parece que o Galo estÃ jogando para nÃo cair tamanha a crise que parte da torcida cria Mano vai pro caâ€;01/10/2018 18:00
115;115;0.239914029836655;tweetedUm time que tem CharÃ e Cazares nÃo pode viver apenas de toques para o lado Tem que partir pra cima mesmos tentar o difâ€;01/10/2018 18:00
116;116;0.575835347175598;tweeted Que inÃcio de Jogo fio Sport e AtlÃtico tÃo inspirados BrasileirÃo sport Galo;01/10/2018 18:00
117;117;0.265302240848541;tweeted Um time que tem CharÃ e Cazares nÃo pode viver apenas de toques para o lado Tem que partir pra cima mesmos tentar o diferente GALO;01/10/2018 18:00
118;118;0.5;tweetedGOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOâ€;01/10/2018 18:00
119;119;0.505150675773621;tweeted x pro Galo hj ForaLarghi;01/10/2018 18:00
120;120;0.257778823375702;tweeted Galo tinha que exigir na Globo a proibiÃÃo dessede comentar O cara que tem mÃ vontade com o Galo viu;01/10/2018 18:00
121;121;0.691489994525909;tweeted Na estrada chegarei em casa sÃ asmas mesmo assim estou torcendo VAMOS GALO;01/10/2018 18:00
122;122;0.560741007328033;tweeted O gol de empate saiu mais rÃpido do que eu pensando num palavrÃo pra manda Fica esperto GALO;01/10/2018 18:00
123;123;0.571298956871033;tweeted Time safado esse do Galo em;01/10/2018 18:00
124;124;0.227493643760681;tweeted Essa bola atravessada na Ãrea do Galo sei nÃo viu;01/10/2018 18:00
125;125;0.681789755821228;tweeted O Galo Ã o time da virada o Galo Ã o time do amoor;01/10/2018 18:00
126;126;0.522538244724274;tweeted Goool do Galo min ÂTElias recebe de frente pro gol e bate no cantinho AtlÃticoxSport;01/10/2018 18:00
127;127;0.428733110427856;tweeted CharÃ e Elias baita dupla Nunca critiquei Galo;01/10/2018 18:00
128;128;0.554307818412781;tweetedCharÃ invade a Ãrea e toca Elias chuta no cantinho e manda a bola para o fundo do gooooooooooooooooooooooooooâ€;01/10/2018 18:00
129;129;0.532452821731567;tweetedðŸŽ EscalaÃÃo do Galo Victor Emerson Leonardo Silva Maidana FÃbio Santos ZÃ Welison Elias CharÃ Cazares Luan e Ricardâ€;01/10/2018 18:00
130;130;0.391028344631195;tweeted GOOOOOOOOOOOOOOOOOOOLdo GALO TÃ lÃ Tudo igual no Indepaseus nunca critiquei E que jogadaÃa doâ€;01/10/2018 18:00
131;131;0.487053215503693;tweeted Quer utilizar o Elias pÃe ele no meio com dois volantesChara no Â tempo no lugar do Luan ou contrarioCazares podâ€;01/10/2018 18:00
132;132;0.494821190834045;tweeted Elias tava sumidÃo Tem mais de mÃs Galo;01/10/2018 18:00
133;133;0.753594219684601;tweeted Galo reagiu bem ðŸ‘‹ðŸðŸ‘‹ðŸðŸ‘‹ðŸ;01/10/2018 18:00
134;134;0.532970607280731;tweeted galo gosta levar gol no comeÃo do jogo;01/10/2018 18:00
135;135;0.604231715202332;tweeted GOOOOOOOOLLLL DO GAAAAALOOOOOO GALO;01/10/2018 18:00
136;136;0.502243041992188;tweeted Pelo menos a resposta veio rÃpida Galo;01/10/2018 18:00
137;137;0.53152596950531;Sabe de queeeem Elias AquiÃ‰Galo;01/10/2018 18:00
138;138;0.717218518257141;tweeted Esse time do Galo Ã impressionante vacila demais;01/10/2018 18:00
139;139;0.563167989253998;tweeted Oi;01/10/2018 18:00
140;140;0.472471117973328;Que desgraÃa Ã essa Galo;01/10/2018 18:00
141;141;0.530061483383179;tweetedCharÃ chuta pro gol A bola sai pela linha de fundo;01/10/2018 18:00
142;142;0.597125887870789;tweetedBuzz do Galo chegando no Horto;01/10/2018 18:00
143;143;0.5;AMassaJogaJunto JoguemPorNÃs FalaGalo;01/10/2018 18:00
144;144;0.447837650775909;tweetedUUUUUHHHH CharÃ chuta mas a bola vai por cima do gol;01/10/2018 18:00
145;145;0.520731389522552;tweeted Bola rolando ComeÃa o jogo no Horto;01/10/2018 18:00
146;146;0.340864241123199;tweeted Hora de passar raiva Vamos Galo;01/10/2018 18:00
147;147;0.687374591827393;tweetedEh Galo torcida bonita;01/10/2018 18:00
148;148;0.589240074157715;tweetedPor mim caÃa agora Respeita o Galo;01/10/2018 18:00
149;149;0.576374471187592;tweetedDia de Galo querida;01/10/2018 18:00
150;150;0.436448991298676;tweetedBem mais do que eu imaginava Vamoooooo Galo;01/10/2018 18:00
151;151;0.695222020149231;tweeted Bem mais do que eu imaginava Vamoooooo Galo;01/10/2018 18:00
152;152;0.958281934261322;tweetedNada melhor que curtir com a famÃlia um jogo doVai para cima deles GaloCAMxSPOGNVKids;01/10/2018 18:00
153;153;0.394027650356293;tweetedestÃo de brincadeira mantendo este comentarista em jogos GaloRidiculo;01/10/2018 18:00
154;154;0.508101582527161;tweetedðŸ“ Material de jogo preparado no Horto;01/10/2018 18:00
155;155;0.532876968383789;tweeted galo x Sport em CemitÃrio Do HortoArena Galo Doido;01/10/2018 18:00
156;156;0.477718830108643;tweetedemandaram avisar que polÃtica sÃ depois do jogo doBica bicudoCAMxSPO galo;01/10/2018 18:00
157;157;0.5;tweetedchargedoduke em;01/10/2018 18:00
158;158;0.839967608451843;tweetedðŸ“ðŸŽ Vamos Massa Publique fotos e vÃdeos com a tag CAMxSPO para interagir com as redes sociais do AtlÃtico;01/10/2018 18:00
159;159;0.923712015151978;tweetedGALO definido para o jogo de daqui a pouco Vamos JUNTOSpra VENCER no CAMpo e na arquibancada ðŸ‘ŠðŸðŸ‘ŠðŸðŸ‘ŠðŸðŸ“ aquiÃGALO;01/10/2018 18:00
160;160;0.595873713493347;tweeted Hj tem GALO;01/10/2018 18:00
161;161;0.494821190834045;Galo;01/10/2018 18:00
162;162;0.88325172662735;tweeted E a Massa jÃ estÃ presente no Horto pra apoiar o Galo;01/10/2018 18:00
163;163;0.464745402336121;Libertadores Galo CAM em Arena IndependÃncia;01/10/2018 18:00
164;164;0.479243069887161;tweeted Nada melhor que curtir com a famÃlia um jogo doVai para cima deles GaloCAMxSPOGNVKids;01/10/2018 18:00
165;165;0.882939696311951;tweetedðŸ—ž Press Kit Digital Para torcer bem informado confira o guia com todas as informaÃÃes sobre o jogo deste domingo contra oâ€;01/10/2018 18:00
166;166;1;tweetedâšï HOJE TEM GALO Com a forÃa da Massa AtlÃtico enfrenta o Sport no Horto pela Â rodada do BrasileirÃo;01/10/2018 18:00
167;167;0.643066883087158;tweetedðŸ”âš ï ATENÃ‡ÃƒO MASSA âš ïðŸ”;01/10/2018 18:00
168;168;0.591074109077454;ArrecadaÃÃo para o evento de dia das crianÃas acontecerÃ HOJE no INDEPA;01/10/2018 18:00
169;169;0.5;ao lado do portÃoâ€;01/10/2018 18:00
170;170;0.861392378807068;tweeted Melhor companhia nunca vai existir ðŸ˜âï eu e minha deusa sempre apoiando nosso Galo;01/10/2018 18:00
171;171;0.5;CAMxSPO AquiEGalo;01/10/2018 18:00
172;172;0.474595814943314;tweetedVou falar uma coisa sÃria aqui essa vaga pra libertadores se a torcida do Galo nÃo for no estÃdio e ganhar essa vagaâ€;01/10/2018 18:00
173;173;0.989213585853577;tweeted Voltar a jogar bem e ganhar Torcida tem que jogar junto e apoiar Galo;01/10/2018 18:00
174;174;0.760444343090057;tweetedÃ‰ sÃ observar grande parte dos que defendem essa diretoria tem algum interesse econÃmico envolvido Galo;01/10/2018 18:00
175;175;0.761470854282379;tweeted Hoje tem GALO forte e vingador;01/10/2018 18:00
176;176;0.651495277881622;tweetedðŸŽ TV GALO AO VIVOPrÃjogo AtlÃtico x Sport Acompanhe os preparativos para a partida direto do IndependÃncia;01/10/2018 18:00
177;177;0.508101582527161;tweeted ðŸ“ Material de jogo preparado no Horto;01/10/2018 18:00
178;178;0.977949917316437;tweeted Habilidade Ã Habilidade O atletico do zagueiro vandrade visita o Minas Boca Ã s h pelo Mineiro Sub;01/10/2018 18:00
179;179;0.5;Galoâ€;01/10/2018 18:00
180;180;0.631442129611969;tweeted PotÃncia Ã PotÃncia O atletico do lateral direito tonoficial visita o Minas Boca Ã s h pelo Mineiro Subâ€;01/10/2018 18:00
