Id;Score;text;data;
55;55;0.760444343090057;tweeted √â s√ observar grande parte dos que defendem essa diretoria tem algum interesse econ√mico envolvido Galo;01/10/2018 18:00
56;56;0.550001680850983;tweetedA √nica pessoa que vou aderir o EleNao √ para Thiago Largui;01/10/2018 18:00
57;57;0.483270883560181;√ä Galo üì;01/10/2018 18:00
58;58;0.418853849172592;tweetedQuando o Galo joga a Uber vai junto;01/10/2018 18:00
59;59;0.574909687042236;tweeted Atleticano que vota no PT e muito safado na minha opini√o pq;01/10/2018 18:00
60;60;0.4960917532444;Globo comanda CBF;01/10/2018 18:00
61;61;0.512629806995392;CBF ajuda o Eixo;01/10/2018 18:00
62;62;0.5;Eixo controla o‚Ä;01/10/2018 18:00
63;63;0.0833333358168602;tweetedMano do c√u Parece que o Galo est√ jogando para n√o cair tamanha a crise que parte da torcida cria Mano vai pro ca‚Ä;01/10/2018 18:00
64;64;0.435080707073212;tweeted Galo Eu te amo;01/10/2018 18:00
65;65;0.0238095242530107;tweeted Seu cu FDPN√o envolva o GALO nesse lixo imundo da pol√ticaQuem mistura futebol e pol√tica √ idiota e isso e‚Ä;01/10/2018 18:00
66;66;0.643532037734985;tweeted Partiu para o Horto Galo;01/10/2018 18:00
67;67;0;tweeted N√o misturem o nome do GALO c pol√tica seus FDPJ√ pedimosvezesTenham suas ideologias de merda e tal m‚Ä;01/10/2018 18:00
68;68;0.570913672447205;tweeted galonaveia aqui√galo atletico galo acimadetudo em Cidade NovaBhMg;01/10/2018 18:00
69;69;0.178087294101715;tweetedFinalmente um assunto que n√o seja Larghi e sim Galo;01/10/2018 18:00
70;70;0.0280932486057281;Que saudade que eu tava;01/10/2018 18:00
71;71;0.548392593860626;tweetedJogo do Galo ao vivo para todo o Brasil no;01/10/2018 18:00
72;72;0.639461398124695;Vamos Galo;01/10/2018 18:00
73;73;0.429349362850189;tweeted As manifesta√√es pr√contra ideologia pol√tica de alguns exibidas em faixas cartazes entre outros eou expressa‚Ä;01/10/2018 18:00
74;74;0.5;tweetedx;01/10/2018 18:00
75;75;0.514075517654419;Campeonato Brasileiro;01/10/2018 18:00
76;76;0.536828577518463;Marcos Vin√cius abriu o placar para o Galo diante do‚Ä;01/10/2018 18:00
77;77;0.488705456256866;tweetedSujando o nome da nossa institui√√o o Galo;01/10/2018 18:00
78;78;0.829320907592773;tweetedAtl√tico x Sporttorcedores garantidos Bora pro Horto Massa;01/10/2018 18:00
79;79;0.5;Venda presencial de ingressos continua;01/10/2018 18:00
80;80;0.832771778106689;tweeted Essa press√o do Alexandre Mattos √ jogo de cena para a torcida Mattos trabalhou no Cruzeiro e conhece muito bem as‚Ä;01/10/2018 18:00
81;81;0.5;tweetedchargedoduke em;01/10/2018 18:00
82;82;0.839967608451843;tweeted üìüé Vamos Massa Publique fotos e v√deos com a tag CAMxSPO para interagir com as redes sociais do Atl√tico;01/10/2018 18:00
83;83;0.5;Aqui‚Ä;01/10/2018 18:00
84;84;0.37346014380455;tweeted Essa onda do apito amigosorteioscancelamento de puni√√o em prol da bicharada est√ indo longe demais Galo;01/10/2018 18:00
85;85;0.551090836524963;tweetedüé Arigat√ Japoneses se encantam com a Cidade do Galo;01/10/2018 18:00
86;86;0.494821190834045;tweeted Aquecimento pr√ jogo do Galo;01/10/2018 18:00
87;87;0.574454426765442;Santa Tereza √ um para√so;01/10/2018 18:00
88;88;0.494821190834045;tweeted GALO;01/10/2018 18:00
89;89;0.5;GaloMetal;01/10/2018 18:00
90;90;1;Hoje tem galao domingo at√ fica melhor;01/10/2018 18:00
91;91;0.5;Pra cima delesüì;01/10/2018 18:00
92;92;0.494821190834045;tweeted Galo Levir atleticoenquanto √ tempo Pra salvarCAMxSPO;01/10/2018 18:00
93;93;0.418853849172592;tweeted Quando o Galo joga a Uber vai junto;01/10/2018 18:00
94;94;0.5;üöò V√‚Ä;01/10/2018 18:00
95;95;0.753005146980286;tweeted Hoje tem üì‚ö‚öüëä;01/10/2018 18:00
96;96;0.421941161155701;Mais tarde partiu horto em busca dospontos;01/10/2018 18:00
97;97;0.5;tweetedBoa lembran√aGalo;01/10/2018 18:00
98;98;0.502121448516846;A les√o do Adilson;01/10/2018 18:00
99;99;0.524429857730865;Les√o do Blanco;01/10/2018 18:00
100;100;0.490881145000458;Com a sa√da do Roger Guedes ‚úîÔ;01/10/2018 18:00
101;101;0.681372761726379;Depois dessas perdas o √nico positivo foi a entrada do;01/10/2018 18:00
102;102;0.5;Maidana ‚úîÔ;01/10/2018 18:00
103;103;0.901174902915955;tweeted üóû Press Kit Digital Para torcer bem informado confira o guia com todas as informa√√es sobre o jogo deste domingo‚Ä;01/10/2018 18:00
104;104;0.507450997829437;tweeted GALO o de sempre;01/10/2018 18:00
105;105;0.436318576335907;Sem ganas de correr;01/10/2018 18:00
106;106;1;tweeted Bom dia Hoje e dia de GALO no horto;01/10/2018 18:00
107;107;0.54389625787735;tweeted Mais demil torcedores j√ garantiram ingresso para Galo x Sport GaloMetalAnos GaloMetal GaloMetal‚Ä;01/10/2018 18:00
108;108;0.517244338989258;tweeted Um oferecimento do mustela furos o fur√o üòÇüòÇüòÇüòÇüòÇ;01/10/2018 18:00
109;109;0.5;Apreciem;01/10/2018 18:00
110;110;0.563958168029785;tweeted Para se reaproximar dos l√deres Galo recebe o Sport no Horto GaloMetalAnos GaloMetal GaloMetal‚Ä;01/10/2018 18:00
111;111;0.736276030540466;tweeted Hoje tem Galo üî;01/10/2018 18:00
112;112;0.736276030540466;Hoje tem GALO üî;01/10/2018 18:00
