Id;Score;text;data;
57;57;0.545441269874573;e vcs preocupados com final contra cruzeiro Risos Quisera e‚Ä;15/10/2018 14:04
58;58;0.5;Desarmes;13/10/2018 12:00
59;59;0.5;‚ñ Ad√lson;13/10/2018 12:00
60;60;0.5;‚ñ Leonardo Silva;13/10/2018 12:00
61;61;0.425072312355042;tweeted Jo√o Ricardo analisa empate no cl√ssico e mira volta por cima do Am√ricaMG na pr√xima rodada;15/10/2018 13:40
62;62;0.700547218322754;tweeted Atl√ticoMGxAm√ricaMG assista aos melhores momentos;15/10/2018 13:32
63;63;0.998154938220978;tweeted Atl√ticoMGxAm√ricaMG assista aos melhores momentos futebol futebolstatsdv sdv Acesse pelo link‚Ä;15/10/2018 13:27
64;64;0.104473859071732;tweeted sabe o q nos deixa mais encabulado nesse ¬ turno √ ver q o time n√o consegue ter for√a percebe que os jogadores‚Ä;15/10/2018 13:26
65;65;0.5;tweetedS√rieA;13/10/2018 12:00
66;66;0.5;S√otrocas emrodadas;13/10/2018 12:00
67;67;0.502478957176208;trocas Sport;13/10/2018 12:00
68;68;0.56591522693634;trocas Am√rica MG Cear√ Botafogo Vasco Chapecoense e C‚Ä;15/10/2018 13:21
69;69;0.565047860145569;tweeted Testaria Michel e Thony na do Luan contra o America MG;15/10/2018 13:17
70;70;0.5;tweeted S√rieA;13/10/2018 12:00
71;71;0.552270710468292;trocas Am√rica MG Cear√ Botafogo Vasco Chapecoens‚Ä;15/10/2018 13:14
72;72;0.494821190834045;Rating do Galo Estat√sticas;13/10/2018 12:00
73;73;0.500645816326141;‚ñ Victor;13/10/2018 12:00
74;74;0.5;üìä Gr√fico co‚Ä;15/10/2018 13:00
75;75;0.271326184272766;tweeted botei o Victor no cartola achando q ia fazer pelo menos ospontos q come√a;13/10/2018 12:00
76;76;0.489884853363037;mas o cara fezDD contra o Am√rica mg kakakkakakakkakka;15/10/2018 12:55
77;77;0.341580927371979;tweeted Perder pro Cear√ em casa Dldeixar aquela vitoria contra o America MG escapar facilmente;13/10/2018 12:00
78;78;0.40557786822319;Fora outros vacilos‚Ä;15/10/2018 12:55
79;79;0.0886167883872986;tweeted J√ tem que come√ar a planejarhoje Titulo esquece deu adeus contra o America MG N√o adianta trazer mais ref‚Ä;15/10/2018 12:39
80;80;0.70559686422348;tweetedCom certeza;13/10/2018 12:00
81;81;0.260171502828598;Eu acho que da pra fazer ospts necess√rios sem estress‚Ä;15/10/2018 12:39
82;82;0.166485846042633;tweetedAtl√ticoMG joga mal √ salvo por Victor e fica noacom o Am√ricaMG;13/10/2018 12:00
83;83;0.166485846042633;tweeted Atl√ticoMG joga mal √ salvo por Victor e fica noacom o Am√ricaMG;13/10/2018 12:00
84;84;0.500538527965546;tweeted Zona de;13/10/2018 12:00
85;85;0.508696436882019;¬ Atl√tico PRpts;13/10/2018 12:00
86;86;0.5;¬ Santospts;13/10/2018 12:00
87;87;0.5;¬ Cruzeiropts;13/10/2018 12:00
88;88;0.5;¬ Bahiapts;13/10/2018 12:00
89;89;0.5;¬ Flu‚Ä;15/10/2018 12:31
90;90;0.5;Passes Certos;13/10/2018 12:00
91;91;0.505353510379791;‚ñ Ricardo Oliveira;13/10/2018 12:00
92;92;0.5;üìä Gr√‚Ä;15/10/2018 12:30
93;93;0.512629806995392;tweeted baita jogo kkk‚ñ TERMINA O JOGO;13/10/2018 12:00
94;94;0.54075562953949;Atl√ticoMG x Am√ricaMG Brasileir√oNoHTE;15/10/2018 12:26
95;95;0.0227807462215424;tweetedAo contr√rio da gente o Am√rica MG merece cair por causa da sua torcida e n√o por causa do time;15/10/2018 12:25
96;96;0.681723535060883;tweeted Atl√tico MGxAm√rica MG Melhores Momentos HD Brasileir√o;15/10/2018 12:24
97;97;0.63286304473877;tweeted Na sequ√ncia a equipe ter√ Santos C Atl√ticoMG F Fluminense C Paran√ F Am√ricaMG C Vasco F e Vit√ria C;15/10/2018 12:20
98;98;0.5;Passes;13/10/2018 12:00
99;99;0.513644456863403;‚ñ Ad√lsonC E;13/10/2018 12:00
100;100;0.5;üìä Gr‚Ä;15/10/2018 12:00
101;101;0.268561184406281;tweetedPerder lutando atacando Isso √ do jogo Agora perder ponto igual estamos nos acovardando √ de d‚Ä;15/10/2018 11:59
102;102;0.457716941833496;tweeted Dois trope√os contra o Sport um contra a Chapecoense e um contra o Am√ricaMG Perdemos o campeonato a√;15/10/2018 11:57
103;103;0.416622579097748;tweetedContra o America Mg ele foi escalado improvisado de lateral e ainda o R√gis estava a dispos‚Ä;15/10/2018 11:54
104;104;0.551734566688538;tweetedAm√rica mg tb;15/10/2018 11:46
