Id;Score;text;data;
59;59;0;SattweetedMas ele colocou Rodinei e Geuvanio pro contra ataque ruim seria se tivesse colocadozag‚Ä;06/10/2018 13:13
60;60;0.56532096862793;SattweetedHoje o Am√rica MG t√jogando mais que o Inter;06/10/2018 13:10
61;61;0.695067048072815;Sattweeted Soberano em casa Atl√ticoPR recebe o Am√ricaMG;06/10/2018 13:10
62;62;0.524977147579193;tweetedcampeonato implorando sim;13/10/2018 12:00
63;63;0.761308908462524;se tiv√ssemos ganhado o Cear√ e o Am√rica mg a gente j√ ta‚Ä;06/10/2018 13:06
64;64;0.524310827255249;Sattweeted Furac√o recebe o Coelho para deixar de vez fantasma para tr√s;06/10/2018 13:00
65;65;0.51161652803421;Sattweetedassim se eu estou certo o Corithians sofreu com dois erros de ar‚Ä;06/10/2018 12:54
66;66;0.473807215690613;SattweetedO jogo mais f√cil contra o Am√rica MG jogaram com reservas e ficou s√ no empate e agr isso tem que‚Ä;06/10/2018 12:47
67;67;0.626419961452484;SattweetedAtl√tico enfrenta o Am√ricaMG de olho na boa sequ√ncia como mandante;06/10/2018 12:44
68;68;0.637971639633179;Sattweeted Atl√tico enfrenta o Am√ricaMG de olho na boa sequ√ncia como mandante;06/10/2018 12:44
69;69;0.19935005903244;SattweetedIsso √ de treino quem ta l√ est√ vendo Jair que √ o t√cnico N√o to defendendo ningu√m e‚Ä;06/10/2018 12:37
70;70;0.501057386398315;SattweetedAtl√ticoPR x Am√ricaMGCampeonato Brasileiro;06/10/2018 12:30
71;71;0.501057386398315;Sattweeted Atl√ticoPR x Am√ricaMGCampeonato Brasileiro;06/10/2018 12:30
72;72;0.628184139728546;Sattweeted Na ¬ coloca√√o Furac√o encara confronto direto contra o Coelho na Baixada;06/10/2018 12:00
73;73;0.428082674741745;tweeted Brasileirao;13/10/2018 12:00
74;74;0.559584558010101;¬†Paranaense vs America MG;13/10/2018 12:00
75;75;0.532942891120911;¬†Chapecoense vs Atl Mineiro;13/10/2018 12:00
76;76;0.527045130729675;¬†Sao Paulo vs Palmeiras;13/10/2018 12:00
77;77;0.290733516216278;SattweetedVit√ria vai pegar essa vaga do Sport Depois briga com chapecoense e Am√rica MG pra n√o cair;06/10/2018 11:53
78;78;0.558784484863281;tweetedAm√rica faz jogo de seis pontos contra o Atl√ticoPR na Arena da Baixada;13/10/2018 12:00
79;79;0.558784484863281;tweeted Am√rica faz jogo de seis pontos contra o Atl√ticoPR na Arena da Baixada;13/10/2018 12:00
80;80;0.555359363555908;Sattweeted Empate √ o caralho time que quer ser campe√o tem que ganhar N√o basta ter empatado com Paran√ Fluminense Am√ric‚Ä;06/10/2018 11:50
81;81;0.43602067232132;tweetedAhhhhhh aquelespontos perdidos pro Cear√;13/10/2018 12:00
82;82;0.468560069799423;Ahhhhhh aquelespontos perdidos pro Am√rica MG;13/10/2018 12:00
83;83;0.5;Ahhhhhh aquelespont‚Ä;06/10/2018 11:34
84;84;0.611035823822021;tweeted Agora √ olhar pra frente;13/10/2018 12:00
85;85;0.296557307243347;Pq se ficarmos no SE;13/10/2018 12:00
86;86;0.131661355495453;tivesse vencido Am√rica MG e Cear√a gente morre de raiva;13/10/2018 12:00
87;87;0.2425437271595;Nem vou citar os outros SE;06/10/2018 11:30
88;88;0.43602067232132;tweeted Ahhhhhh aquelespontos perdidos pro Cear√;13/10/2018 12:00
89;89;0.5;Ahhhhhh aqueles ‚Ä;06/10/2018 11:19
90;90;0.531591773033142;tweeted Buenas e me espalho;13/10/2018 12:00
91;91;0.571874380111694;ODESCARTA o campeonato‚Ä;06/10/2018 10:59
92;92;0.0714696645736694;SattweetedPq Porra ele n√o repetiu o time q jogou contra o Am√rica MG;06/10/2018 10:57
93;93;0.380923867225647;Sattweeted Am√ricaMG visita Atl√ticoPR em busca de pontos para ficar longe da degola;06/10/2018 10:42
94;94;0.375775724649429;Sattweeted Ganharemos de SP e Santos Torcida inflama Perderemos o t√tulo com derrota em casa pro Am√rica MG;06/10/2018 10:41
95;95;0.228566646575928;tweetedO Tucum√n √ fraco;13/10/2018 12:00
96;96;0.938039362430573;Bom dever ser o Am√rica Mg e o Sport;06/10/2018 08:56
97;97;0.204762950539589;SattweetedAchar que existe outras op√√es √ negar a realidade √ a mesma coisa que achar que o Am√rica MG tem c‚Ä;06/10/2018 08:17
98;98;0.453760623931885;SattweetedDo que adianta eles terem tabelas complicadasse o inter perde pra chapecoense sport e america mg‚Ä;06/10/2018 07:41
99;99;0.543783128261566;tweetedPr√ximos jogos do Santos no Campeonato Brasileiro;13/10/2018 12:00
100;100;0.501803517341614;F Vit√ria;13/10/2018 12:00
101;101;0.521771788597107;C Corinthians;13/10/2018 12:00
102;102;0.5;F Internacional;13/10/2018 12:00
103;103;0.5;C Fluminense;13/10/2018 12:00
104;104;0.5;F Pal‚Ä;06/10/2018 05:49
105;105;0.592503190040588;SattweetedCalmaEra s√ o CUrintiaMata Mata √ diferente √ estrat√giaPontos corridos √ mais banho‚Ä;06/10/2018 05:14
106;106;0.308718502521515;SattweetedAcabou o campeonato Toda vez que pega um time do Z √ essa MERDA Time se acovarda Time fica sem sangue Time fica sem‚Ä;06/10/2018 04:40
107;107;0.296522736549377;Sattweeted „ÄAO VIVO„Äë¬†‚ö Assistir Atl√tico PR x Am√rica MG ao vivo¬†online;06/10/2018 04:05
108;108;0.41525799036026;Sattweeted ceis ja pararam p pensar o tanto de ponto que nois ia ta na frente ce nois nao tivesse perdido ponto p parana bahia‚Ä;06/10/2018 03:32
109;109;0.440081596374512;SattweetedDo Bahia pra baixo independente dos resultados todos est√ na briga Resta saber o que Atl√tico PR‚Ä;06/10/2018 03:21
110;110;0.589802980422974;Sattweeted Ah se o Flamengo tivesse ganhado aquele jogo contra o Cear√ Am√rica Mg;06/10/2018 03:16
111;111;0.546183884143829;SattweetedAm√rica MG e Sportque baita jogo;06/10/2018 03:15
112;112;0.573294997215271;tweeted america mg x Inter;13/10/2018 12:00
113;113;0.54075562953949;chapecoense x Inter;13/10/2018 12:00
114;114;0.543234527111053;sport x Inter;13/10/2018 12:00
115;115;0.512629806995392;oapersegue o inter;06/10/2018 02:45
116;116;0.545238852500916;SattweetedDesorganiza√√o continua tamb√m fora de campo Carros bloqueando a saida dos torcedores ap√s Vit√ria x Am√rica mg Demorei‚Ä;06/10/2018 02:41
117;117;0.9692143201828;Sattweeted E America MG ou Atletico PR que se enfrentam Se houver um vencedor nesse jogo passa o Corinthians na tabela;06/10/2018 02:36
118;118;0.954545438289642;SattweetedDepois das porcas o Flamengo passou a gente e com certeza come√aremos o jogo amanh√ em quinto lugar pois o Gr√mio tamb√m‚Ä;06/10/2018 02:35
119;119;0.478565990924835;SattweetedObserva√√oO Am√ricaMG e o Bahia ainda podem ser alvos Principalmente se a equipe baiana ficar‚Ä;06/10/2018 02:32
120;120;0.899700164794922;Sattweeted Depois das porcas o Flamengo passou a gente e com certeza come√aremos o jogo amanh√ em quinto lugar pois o Gr√mio‚Ä;06/10/2018 02:22
121;121;0.341948926448822;tweeted A expuls√o do Maur√cio Cordeiro n√o foi exagerada na minha opini√o;13/10/2018 12:00
122;122;0.72555810213089;No jogo contra o Am√ricaMG o tal do HeMan co‚Ä;06/10/2018 02:19
123;123;0.370113551616669;Sattweeted O time t√ fraco pensei que estava melhorando desde do jogo contra o Am√rica Mg;06/10/2018 02:17
124;124;0.550027668476105;tweeted AM√âRICA MG FLUMINENSE ATL√âTICO PR E BOTAFOGO;13/10/2018 12:00
125;125;0.330344617366791;manda esses vagabundos embora e fecha as portas;06/10/2018 02:14
126;126;0.943851888179779;Sattweeted Impress√o minha ou o Vitinho s√ joga bem na casa dos outros as melhores partidas dele individualmente falando fo‚Ä;06/10/2018 02:13
127;127;0.358733355998993;tweeted Raphael Claus apita Atl√tico x Am√rica MG Danilo Ricardo Simon Manis e Daniel Lu√s Marques ser√o seus auxiliares;13/10/2018 12:00
128;128;0.594250559806824;O trio √ paulista;06/10/2018 02:07
129;129;0.456445574760437;Sattweetedmil pessoas no ultimo jogo contra nacionalcontr‚Ä;06/10/2018 02:05
130;130;0.598014235496521;Sattweeted Perdeu pro Cear√ empatou com o America MG com o Bahia e com o Vasco;06/10/2018 01:57
131;131;0.606516361236572;SattweetedDeveria ter jogado com titulares contra am√rica mg e reservas hoje;06/10/2018 01:52
132;132;0.532539427280426;tweeted am√rica mg;13/10/2018 12:00
133;133;0;tudo morto que a gente deixou de ganhar que inferno de time do caralho eu odeio tudo‚Ä;06/10/2018 01:50
134;134;0.520266890525818;Sattweeted Deveria ter jogado com titulares contra am√rica mg e reservas hoje;06/10/2018 01:49
135;135;0.0454545468091965;Sattweeted Jogamos sem essa merda desse Douglas contra o America MG time n√o sofreu melhor colocar o Pedrinho pq afinal o Do‚Ä;06/10/2018 01:42
136;136;0.804496049880981;Sattweeted Paquet√ √ belo cabeceador gols assim contra Am√ricaMG Atl√ticoMG e Cor√nthians;06/10/2018 01:35
137;137;0.551758885383606;tweeted Fluminense pega o Paran√ jogo f√cil ganhou passa o Corinthians;13/10/2018 12:00
138;138;0.492991089820862;Atl√tico paranaense joga em casa contra o Am√rica‚Ä;06/10/2018 01:34
139;139;0.501295745372772;Sattweeted Tivemos a bola do jogo com o Vital Era fazer x ali e jogar no desespero do Fla Quem √ faz toma Contra o Am√ric‚Ä;06/10/2018 01:33
140;140;0.486062526702881;Sattweeted √â por essas e outras que comemoro quando o time consegue empatar como contra o Internacional e o Am√rica MG Nem empatar os caras conseguem;06/10/2018 01:28
141;141;0.511506617069244;Sattweetedmilh√es da rede bobo por ano e fazem campanha semelhante a do Am√rica MG que recebe;06/10/2018 01:25
142;142;0.263651549816132;SattweetedN√o √ a primeira vez que o Maionese faz merda Am√rica MG e chapecoense a coisa foi igual;06/10/2018 01:20
143;143;0.370690643787384;Sattweeted tu nao viu uma declaracao do roger atacante depois do jogo deles contra o america mg ele disse que esta na cart‚Ä;06/10/2018 01:14
144;144;0.0652173906564713;SattweetedAssim como contra o America MG mais um gol perdido de forma bisonha Eu n√o consigo entender tamanho nervosismo na cara do go‚Ä;06/10/2018 00:53
145;145;0.532539427280426;tweetedAMERICA MG;13/10/2018 12:00
146;146;0.5;CHAPE;13/10/2018 12:00
147;147;0.397437930107117;PONTOS DESPERDI√áADOSJOGADORES ENTRAM EM CAMPO ACHANDO QUE J√ ESTA G‚Ä;06/10/2018 00:53
148;148;0.625402808189392;SattweetedJ√ foi assim contra o Am√rica mg onde o o Odair quis inventar Incr√vel como o inter‚Ä;06/10/2018 00:48
149;149;0.0238095242530107;Sattweeted Assim como contra o America MG mais um gol perdido de forma bisonha Eu n√o consigo entender tamanho nervosismo na‚Ä;06/10/2018 00:46
150;150;0.378902912139893;SattweetedN√o seria se tivesse vencido Paran√ Fluminense e Am√rica MGj√ q n√o venceu trate de ganhar o cl√ssico;06/10/2018 00:44
151;151;0.165693074464798;Sattweeted Acabou o campeonato Toda vez que pega um time do Z √ essa MERDA Time se acovarda Time fica sem sangue Time fic‚Ä;06/10/2018 00:38
152;152;0.60761684179306;tweetedMas claro;13/10/2018 12:00
153;153;0.46282771229744;Nao poderia perder hj e perderam;13/10/2018 12:00
154;154;0.0407819151878357;nao podia ter perdido ponto em chapeco perderam;13/10/2018 12:00
155;155;0.532539427280426;America Mg pe‚Ä;06/10/2018 00:31
156;156;0.5;tweetedSeChamaInterEssaLoucura;13/10/2018 12:00
157;157;0.521152257919312;Cad√ o time ra√udo da minha adolesc√ncia que ganhou do BarcelonaN√o c‚Ä;06/10/2018 00:29
158;158;0.477046459913254;Sattweeted Quero aquele time que jogou contra o Am√rica MG de volta;06/10/2018 00:28
159;159;0.212223529815674;SattweetedO inter ra√udo que eu conheci morreu o inter de hj se peida pra timizinho como vit√ria sport e Am√rica mg;06/10/2018 00:26
160;160;0.587058842182159;SattweetedNao eh ap√s as derrotas e sim a postura da equipe contra jogos como America Mg Chapecoense e Sport;06/10/2018 00:25
161;161;0.349409550428391;tweeted Perder pra Chape America Mg e Sport s√opontos que deixamos escapar;13/10/2018 12:00
162;162;0.393358111381531;O que ta acontecendo;13/10/2018 12:00
163;163;0.514075517654419;Desistiram do Brasileiro;06/10/2018 00:25
164;164;0.483473509550095;SattweetedEu te entendo o meu time foi vice do Am√rica MG na s√rie b o teu pelo menos ganhou a B quando jogou;06/10/2018 00:23
165;165;0.803590059280396;Sattweeted Acabou chega de continuarem enganando a torcidas do Inter N√o v√o ser campe√o de nada Perdem jogos para os rebai‚Ä;06/10/2018 00:22
166;166;0.335399627685547;SattweetedA impress√o que eu tenho √ que sem um dosDouradoEdenilson ou Patrick do meio de campo o Odair n√‚Ä;06/10/2018 00:11
167;167;0.24119645357132;tweeted O Tucum√n √ fraco;13/10/2018 12:00
168;168;0;SattweetedIgual o jogo contra o Am√rica MG time perdido tudo errado mal escalado desmotivadospr‚Ä;06/10/2018 00:11
169;169;0.455217897891998;Sattweeted odaircagao contra Am√ricaMG Chapecoense Sporting odaircagao odaircagao odaircagao botou o t√tulo mais f√cil fora;06/10/2018 00:04
170;170;0.530306577682495;tweeted Os caras perdem pra Am√rica MG Chapecoense e os reservas do Sport e querem falar que a gangorra t√ virando;13/10/2018 12:00
171;171;0.37483873963356;Eu mere√o;05/10/2018 23:59
172;172;0.627435505390167;tweeted Nunca jamais em hip√tese alguma ser√ campe√o um time que perde para Am√ricaMG Chapecoense e Sport Desapeguei;05/10/2018 23:59
173;173;0.537117123603821;tweeted nos preparemos pra alguns dos pr√ximos placares;13/10/2018 12:00
174;174;0.5;VascoxInter;13/10/2018 12:00
175;175;0.5;InterxAtl√tico PR;13/10/2018 12:00
176;176;0.5;Cear√xInter;13/10/2018 12:00
177;177;0.5;Inter‚Ä;05/10/2018 23:57
178;178;0.385444462299347;tweetedSIM BALDASSOSE O LUXEMBURGO FOSSE NOSSO TREINADOR NAO PERDERIAMOS PRO SPORTCHAPEAMERICA MG‚Ä;05/10/2018 23:57
179;179;0.213980913162231;tweeted Am√rica Mg Chapecoense e Sport s√ o inter pra ressuscita morto vai se fude;05/10/2018 23:57
180;180;0.557845056056976;tweetedJogaram pra ressucitar os rebaixados America MG Chapecoense Sport Sul Americanaser√ a real‚Ä;05/10/2018 23:56
181;181;0.337321639060974;tweeted Am√rica mg chapecoense sport n√o tem como ser campe√o NEM FODENDO;05/10/2018 23:56
182;182;0.0238095242530107;tweeted SEMPRE perdendo ponto pra esses times de merda Perdeu pro Am√rica MG perdeu pra Chapecoense e agora pro Sport Ti‚Ä;05/10/2018 23:56
183;183;0.846996068954468;tweetedAm√rica MG Chapecoense Sport √â assim que se perde um t√tulo Esse discurso de respeito de jogo‚Ä;05/10/2018 23:55
184;184;0.456768989562988;tweeted Um time q perde pro America MG Chape e Sport √ pq n√o quer ser campe√o;05/10/2018 23:54
185;185;0.141260832548141;tweeted Vai tomar no cu tem que se foder mesmo como que consegue Am√rica Mg chapecoense e Sport;05/10/2018 23:54
186;186;0.58579158782959;tweeted Esqueci do glorioso Am√rica MG;05/10/2018 23:54
187;187;0.330423563718796;tweeted isso √ INACREDITAVEL la em dezembro eu vou lembrar dos jogos contraamerica MG Sport Capecoense;05/10/2018 23:54
188;188;0.100000001490116;tweeted Ah mas o Lanus √ fraco ah mas o Tucuman Falou o fracassado que apanha de todo mundo desde sempre √ vice do Am√‚Ä;05/10/2018 23:54
189;189;0.5;tweeted Inter perdepontos f√ceis;13/10/2018 12:00
190;190;0.560514330863953;tweeted Se repetiram os erros do jogo com o Vit√ria na Copa do Brasil Am√rica MG e Chapecoense pelo brasileiro;05/10/2018 23:52
191;191;0.28942084312439;tweeted Nunca o inter vai ganha um brasileir√o perdendo pra chape sport Am√rica mg;05/10/2018 23:52
192;192;0.5;tweetedAm√rica MGxInter;13/10/2018 12:00
193;193;0.5;ChapecoensexInter;13/10/2018 12:00
194;194;0.496074289083481;SportxInter;13/10/2018 12:00
195;195;0.316242635250092;S√ perdeu pra naba s√ pra time naba que vai cair;05/10/2018 23:51
196;196;0.776109755039215;tweeted Com baixa de √ltima hora Am√ricaMGtreina na casa do Atl√ticoPR antes de jogo pelo Brasileiro;05/10/2018 23:50
197;197;0.5;tweeted Am√rica MGxInter;13/10/2018 12:00
198;198;0.34684544801712;tweetedInter precisa repensar estrat√gia fora de casa O Odair se perdeu demais contra o Am√rica MGe h‚Ä;05/10/2018 23:49
199;199;0.227054715156555;tweetedTime que perde pra America MG Chapecoense e toma sufoco do Sport no fim do jogo n√o vai ser campe√o nunca;05/10/2018 23:44
200;200;0.5674809217453;tweeted Atl√tico tenta ¬ vit√ria seguida na Arena da Baixada contra o Am√ricaMG;05/10/2018 23:36
201;201;0.391471862792969;tweeted√â foda Sport se vc tivesse comido os peixe pequenoAmerica MG Ceara Vitoria Bahia vc n taria nessa saia justa agora;05/10/2018 23:28
202;202;0.62538731098175;tweeted Nove gols reviravoltas e vit√ria no √ltimo minuto Atl√ticoPR x Am√ricaMG completa seis anosVIA‚Ä;05/10/2018 23:26
203;203;0.635116398334503;Atl√tico enfrenta o Am√ricaMG de olho na boa sequ√ncia como mandante;05/10/2018 23:22
204;204;0.595066785812378;tweetedAm√rica MG x Corinthians üî;05/10/2018 23:18
205;205;0.539572417736053;tweetedAm√ricaMG v CORINTHIANS foi semana passadars;05/10/2018 23:07
206;206;0.58922404050827;tweeted se n√o tivesse perdido pra Am√rica MG e Chapecoense disputaria o t√tulo possivelmente venceria;05/10/2018 23:01
207;207;0.238775089383125;tweeted Odair tinha tantas formas diferentes de colocar o time hoje e errou feio nesse primeiro tempo assim como errou con‚Ä;05/10/2018 22:52
208;208;0.596387028694153;tweeted Aderlan √ punido e desfalca Am√ricaMG contra o Furac√o;05/10/2018 22:30
209;209;0.789461195468903;tweeted Consistente na defesa Am√rica visita Atl√ticoPR dono do melhor ataque como mandante no Brasileiro‚Ä;05/10/2018 21:50
210;210;0.584874153137207;tweetedN√o seria se fizessem a obriga√√o e tivessem ganho do ParanaFluminense e Am√rica MG;05/10/2018 21:41
211;211;0.512629806995392;tweeted Debatendo o Furac√o;13/10/2018 12:00
212;212;0.5;tweeted BrasileiraoAssai;13/10/2018 12:00
213;213;0.572800993919373;Quem vence;05/10/2018 21:27
214;214;0.515077471733093;tweeted Palpites da rodadado Brasileir√o jogos sexta e s√bado;13/10/2018 12:00
215;215;0.543234527111053;Sport x Internacional;13/10/2018 12:00
216;216;0.562527358531952;Corinthians x Flamengo‚Ä;05/10/2018 21:27
217;217;0.516089558601379;tweetedO empate contra o Am√rica MG custou a nossa lideran√a empate em casa √ trope√o;05/10/2018 21:14
218;218;0.49532875418663;tweetedJogos do Gr√mio no Brasileir√o imediatamente antes dos confrontos contra o River ser√o Am√ricaMG fora de casa e Sport na‚Ä;05/10/2018 21:08
219;219;0.492419123649597;tweeted Jogos do Gr√mio no Brasileir√o imediatamente antes dos confrontos contra o River ser√o Am√ricaMG fora de casa e Sp‚Ä;05/10/2018 21:08
220;220;0.603417992591858;tweeted Nove gols reviravoltas e vit√ria no √ltimo minuto Atl√ticoPR x Am√ricaMG completa seis anos;05/10/2018 21:04
221;221;0.914796054363251;tweetedPodia ser um pouquinho melhor pois j√ enfrentamos Bahia Am√rica MG Sport Cear√ e reservas do Gr‚Ä;05/10/2018 20:50
222;222;0.5;tweeted Palmeiras;13/10/2018 12:00
223;223;0.5;Internacional;13/10/2018 12:00
224;224;0.5;Gr√mio;13/10/2018 12:00
225;225;0.5;Flamengo;13/10/2018 12:00
226;226;0.5;Atl√ticoMG;13/10/2018 12:00
227;227;0.5;Cruzeiro;13/10/2018 12:00
228;228;0.5;Corinthians‚Ä;05/10/2018 20:24
229;229;0.540363550186157;tweetedBaixa de √ltima hora Aderlan √ suspenso pelo STJD e desfalca Am√rica contra o Atl√ticoPR;13/10/2018 12:00
230;230;0.540363550186157;tweeted Baixa de √ltima hora Aderlan √ suspenso pelo STJD e desfalca Am√rica contra o Atl√ticoPR;13/10/2018 12:00
231;231;0.433075726032257;tweeted Garantido na Copa SP UEC visita Am√ricaMG por vaga da final do Mineiro sub;05/10/2018 19:42
232;232;0.21365025639534;tweetedAtl√ticoPR vai com ataque de Marcelo Cirino Nik√o Raphael Veiga e Pablo contra o Am√ricaMG;05/10/2018 19:10
233;233;0.699489653110504;tweeted Advers√rio do Atl√tico Ruy se destaca no Am√ricaMG e revela carinho pelo Coritiba;05/10/2018 19:00
234;234;0.468875825405121;tweeted N√o seria ruim se n√o tivesse empatado com America MG e Botafogo;05/10/2018 18:51
235;235;0.209716856479645;tweeted Atl√tico vai com ataque de Marcelo Cirino Nik√o Raphael Veiga e Pablo contra Am√ricaMG;05/10/2018 18:50
236;236;0.201020449399948;tweeted Atl√ticoPR vai com ataque de Marcelo Cirino Nik√o Raphael Veiga e Pablo contra Am√ricaMGREQUI√ÉON√ÉO;05/10/2018 18:07
237;237;0.43954598903656;tweeted Destaque do Am√ricaMG Ruy admite passagem frustrada pelo Coritiba;05/10/2018 18:05
