Id;Score;text;data;
100;100;0.885771036148071;tweeted DedÃƒÂ no Instagram Ãâ‚Å“quintafeira vamos virar Sangue nos olhos Levanta de azul se for tomar sua cerveja toma elÃâ‚Â;03/10/2018 14:15
101;101;0.709268569946289;tweeted No diade outubro estarei publicando uma reportagem especial sobre a final da Copa do Brasil entre Cruzeiro eÃâ‚Â;03/10/2018 14:12
102;102;0.804747581481934;tweeted Crlh ser Cruzeiro ÃƒÂ bom demais;03/10/2018 14:08
103;103;0.767556548118591;tweetedE dÃƒÂlhe foguetÃƒÂrio com o hasteamento da bandeira no Parque Esportivo do Barro Preto O bairro ganha uma nova atraÃƒÂÃƒÂo oÃâ‚Â;03/10/2018 14:03
104;104;0.52441817522049;tweeted Estou nas terÃƒÂas mas assista ao Horizonte Esporte de segunda a sextafeira ao vivo Ãƒ s h no CanalHD TV AbÃâ‚Â;03/10/2018 13:54
105;105;0.56837272644043;tweeted Que torcida Cruzeiro;03/10/2018 13:53
106;106;0.930895268917084;tweeted A torcida doe sensacional olha esse motivacional dos caras Fizeram faixas e espelharam em locais estraÃâ‚Â;03/10/2018 13:51
107;107;0.5;tweetedÃÅÂÃÂÂCruzeiro;03/10/2018 00:00
108;108;0.248103737831116;O tÃƒÂcnico doGuilhermo Schelotto divulgou a lista de jogadores relacionados para partidaÃâ‚ÂWed Oct;03/10/2018 00:00
109;109;0.352184861898422;tweetedSe o Cruzeiro sair amanhÃƒÂ da libertadores eu vou rir de mais jÃƒÂ compreicaixa de foguete sabeÃâ‚Â;03/10/2018 13:29
110;110;0.724538922309875;tweetedQue toda nossa ansiedade seja convertida em apoio e cantos ao time Celeste;03/10/2018 00:00
111;111;0.5;juntossomosmaisfortes fechadocomocruzeirÃâ‚ÂWed Oct;03/10/2018 00:00
112;112;0.769181132316589;tweeted Espetacular o show da torcida do Raja Casablancao torcedor do Cruzeiro tem que fazer essa mesma atmosfera nos jogÃâ‚Â;03/10/2018 12:57
113;113;0.612902402877808;tweetedÃÅÂÃÂÂ Cruzeiro carga extra de mais demil ingressos jÃƒÂ se esgotou tambÃƒÂm com a venda agora no inÃƒÂcio da noite pro sÃƒÂcioÃâ‚Â;03/10/2018 12:43
114;114;0.239855051040649;tweeted Se estÃƒÂ ruim para vocÃƒÂ imagina para o Palmeiras foi ceifado da CopaDoBrasilanos seguidos pelo Cruzeiro e ainÃâ‚Â;03/10/2018 12:42
115;115;0.525606453418732;tweeted AlÃƒÂ NaÃƒÂÃƒÂo Azul;03/10/2018 00:00
116;116;0.68067467212677;Confira a minha colunaNo pedacinho que a Galera gosta no caderno de esportes â‚Â;03/10/2018 00:00
117;117;0.639303684234619;tweeted TÃƒÂ numa sensaÃƒÂÃƒÂo tÃƒÂo boa desde segunda Tenho fÃƒÂ e estou mto confianteÃÅâ„ÂÃÅÂÂÃÅÂÅÃÅÂÂÃÅâ€™â„ SeiQueDÃƒÂ VaiDar SomosEnormesÃâ‚Â;03/10/2018 12:39
118;118;0.602462649345398;tweeted E essa mÃƒÂsica aeEu iria escutando fÃƒÂcil no caminho a tocaHahahaÃâ‚Â;03/10/2018 12:39
119;119;0.614904344081879;tweetedMEU AMIGOESSA ELEIÃƒâ€ÃƒÆ’O PODE MUDAR A VIDA DO PAÃƒÂS TODOAMO O CRUZEIROMAS A ELEIÃƒâ€ÃƒÆ’O Ãƒâ€ MUITO MAIS IMPORTÃâ‚Â;03/10/2018 12:31
120;120;0.5;tweeted cruzeiroRuaeestrada geralBairrointeriorBuscaSalvamentoOcorridogato em cima da arvore;03/10/2018 12:18
121;121;0.543581485748291;tweeted Essa minha torcida ÃƒÂ cabulosa cruzeiro guerreirosdosgramados comfiamosemvc;03/10/2018 12:10
122;122;0.708471238613129;tweetedPessoal que quiser pegas as artes que produzi podem ficar a vontade AbraÃƒÂos cruzeiro RaposaSegueRaposa;03/10/2018 11:58
123;123;0.536578774452209;tweetedO EgÃƒÂdio estÃƒÂ certo tem que ir pro jogo com essa mentalidade A cabeÃƒÂa de todos os jogadores doÃâ‚Â;03/10/2018 11:57
124;124;0.642607748508453;tweeted Essa torcida move o time;03/10/2018 00:00
125;125;0.5;Cruzeiro libertadores;03/10/2018 00:00
126;126;0.989339351654053;tweeted Bom dia Vem quinta Cruzeiro;03/10/2018 11:25
127;127;0.503438591957092;tweetedO Rei de Copas estÃƒÂ de volta;03/10/2018 00:00
128;128;0.524495184421539;Uma noite para jamais ser esquecida;03/10/2018 00:00
129;129;0.5;MÃƒÂfiaAzulAnos;03/10/2018 00:00
130;130;0.507857084274292;tweeted Que possamos escrever mais uma pÃƒÂgina herÃƒÂica e imortal;03/10/2018 00:00
131;131;0.985926389694214;tweeted Ãƒâ€ hoje a decisÃƒÂo espero que os jogadores tenham dormido bem Vamos cruzeirÃƒÂo ÃÅâ€™â„;03/10/2018 00:00
132;132;0.543262541294098;tweeted Acordei pensando Hj ÃƒÂ quartadia de ver o CruzeirÃƒÂocabuloso na Tocadaraposa levantei separei oÃâ‚Â;03/10/2018 10:21
133;133;0.924839854240417;tweeted Bom dia;03/10/2018 00:00
134;134;0.525606453418732;NaÃƒÂÃƒÂo Azul;03/10/2018 00:00
135;135;0.5;Tetrapentahextric;03/10/2018 00:00
136;136;0.5;rumoAoHexa;03/10/2018 00:00
137;137;0.5;RumoAoTriWed Oct;03/10/2018 00:00
138;138;0.699214577674866;tweeted Iai torcida do Cabuloso Gostaram da escolha do Daronco para o apito contra o Corinthians pelohexa Cruzeiro;03/10/2018 08:34
139;139;0.741349935531616;tweetedFoi justo o cartÃƒÂo vermelho para o Dede do Cruzeiro Responda com a hashtag NaMinhaTVTcl;03/10/2018 08:24
140;140;0.5;tweeted DenÃƒÂncia aberta cruzeirenseNÃƒÆ’OvotaEMatleticanoSAFADO;03/10/2018 00:00
141;141;0.470089018344879;Eu mudei meu voto;03/10/2018 00:00
142;142;0.5;Cruzeiropedia;03/10/2018 00:00
143;143;0.5;cruzoeiroÃâ‚Â;03/10/2018 00:00
144;144;0.674134135246277;tweeted Mais uma caravana lotada Bora apoiar torcer e cantar Buscaremos a classificaÃƒÂÃƒÂo Oh BH oh BH olha quem tÃƒÂ chegÃâ‚Â;03/10/2018 05:30
145;145;0.695158004760742;tweetedCruzeiro favorito na Libertadores se eliminar o Boca Wagner Pires dÃƒÂ sua opiniÃƒÂo cruzeiro otempo superfc supernoticÃâ‚Â;03/10/2018 03:10
146;146;0.583510935306549;tweeted Sonho de princesa cruzeiropelohexa Cruzeiro;03/10/2018 03:01
147;147;0.5;tweetedAlÃƒÂ rapaziada das Alterosas;03/10/2018 00:00
148;148;0.494821190834045;MinasGerais BH Cruzeiro AtlÃƒÂticoMG Raposa Galo FÃƒÂgadoComJilÃƒÂ;03/10/2018 00:00
149;149;0.74489563703537;tweetedNÃƒÂo sou Gremista nÃƒÂo sou Cruzeirense e tambÃƒÂm nÃƒÂo sou Palmeirense mas minha torcida ÃƒÂ para que um time brasileiro ganhÃâ‚Â;03/10/2018 02:44
150;150;0.534754753112793;tweeted Orgulho demais valeuGrÃƒÂmio;03/10/2018 00:00
151;151;0.408202201128006;AmanhÃƒÂ quero ver o Cruzeiro fazer histÃƒÂria e o Palmeiras passandoWed Oct;03/10/2018 00:00
152;152;0.603309512138367;tweetedUai Maick ficou doidÃƒÂo Se virando contra o time que o revelou O time que ainda tem vÃƒÂnculo;03/10/2018 00:00
153;153;0.531796813011169;Palmeirense com sÃƒÂndrome deÃâ‚ÂWed Oct;03/10/2018 00:00
154;154;0.5;tweeted AlÃƒÂ rapaziada das Alterosas;03/10/2018 00:00
155;155;0.784828662872314;tweetedArrascaeta sobre o jogo de quintafeira contra oÃâ‚Å“temos de fazer uma partida quase perfeita Temos jogÃâ‚Â;03/10/2018 02:24
156;156;0.622108340263367;tweetedOinaugurarÃƒÂ amanhÃƒÂ um novo mastro com uma das maiores bandeiras da cidade O hasteamento da bandeira ficarÃƒÂ pÃâ‚Â;03/10/2018 02:23
157;157;0.65312385559082;tweeted O insta ÃƒÂ novo e o tt tambÃƒÂm quem puder ajudar rtt eu agradeÃƒÂo cruzeiro maiordeminas vamoslabestiaÃâ‚Â;03/10/2018 02:19
158;158;0.731490433216095;tweeted NÃƒÂo sou Gremista nÃƒÂo sou Cruzeirense e tambÃƒÂm nÃƒÂo sou Palmeirense mas minha torcida ÃƒÂ para que um time brasileiroÃâ‚Â;03/10/2018 02:07
159;159;0.576799213886261;tweeted Cruzeiro chegando na final da libertadores jÃƒÂ nÃƒÂo tem possibilidade de decidir em casa;03/10/2018 00:00
160;160;0.527272880077362;Pois pela pontuaÃƒÂÃƒÂo na fasÃâ‚Â;03/10/2018 00:00
161;161;0.43011012673378;tweetedOito coisas que os torcedores fazem quando seu time nÃƒÂo disputa a Libertadores;03/10/2018 00:00
162;162;0.515044927597046;Leia em;03/10/2018 00:00
163;163;0.597127079963684;tweetedMais novo marco e ponto de referÃƒÂncia de BH Cruzeiro ÃÅÂÅ ÃÅÂâ€ ÃÅÂÃÂÂ;03/10/2018 01:14
164;164;0.761934399604797;tweetedA FederaÃƒÂÃƒÂo Mineira de Futebol definiu as datas da grande final do Campeonato Mineiro Sub;03/10/2018 00:00
165;165;0.52960592508316;Acompanhe os jogos e torÃƒÂaÃâ‚ÂWed Oct;03/10/2018 00:00
166;166;0.466801583766937;tweeted Boca Juniors perde dois titulares para o jogo da volta contra o Cruzeiro no MineirÃƒÂo;03/10/2018 00:00
167;167;0.569503366947174;O atacante DarÃƒÂoÃ‚ Benedetto eÃâ‚Â;03/10/2018 00:00
168;168;0.434673309326172;tweetedFÃƒÂbio fala sobre a confianÃƒÂa do elenco para a partida desta quintafeira EgÃƒÂdio jÃƒÂ falou atÃƒÂ em goleada mas FÃƒÂbio mostÃâ‚Â;03/10/2018 00:41
169;169;0.594203114509583;tweeted Cruzeiro Chegando;03/10/2018 00:37
170;170;0.931284546852112;tweetedNa sequÃƒÂncia segui para o Cruzeiro e participei ao lado do governadorde uma reuniÃƒÂo com bombeiros e PÃâ‚Â;03/10/2018 00:30
171;171;0.51282811164856;tweeted SerÃƒÂ q estou realmente vivendo ou sÃƒÂ esperando pelo jogo de quinta;03/10/2018 00:00
172;172;0.5;CRUXBOC;03/10/2018 00:00
173;173;0.681669473648071;tweetedAlgum time Brasileiro vai ser campeÃƒÂo esse ano E que seja meuCruzeiro;03/10/2018 00:18
174;174;0.699528992176056;tweeted Algum time Brasileiro vai ser campeÃƒÂo esse ano E que seja meuCruzeiro;03/10/2018 00:18
175;175;0.57401430606842;tweetedIsso acaba com a nossa amizade;03/10/2018 00:00
176;176;0.417681217193604;Uai pq o jogo de quinta agora eles jÃƒÂ ganharam;03/10/2018 00:00
177;177;0.514927864074707;Se ligaCruzeiroWed Oct;03/10/2018 00:00
178;178;0.327230393886566;tweeted Candidatos das eleiÃƒÂÃƒÂes sÃƒÂ pensam em atacar seus adversÃƒÂrios espero que o Mano tb esteja c este pensamento ÃÅËœâ€šÃâ‚Â;03/10/2018 00:05
179;179;0.52554714679718;tweetedFred BrasileirÃƒÂoatÃƒÂ o dia;03/10/2018 00:00
180;180;0.5;jogos;03/10/2018 00:00
181;181;0.544199585914612;gols;03/10/2018 00:00
182;182;0.472691178321838;ÃÅÂÃÂÂÃ‚ Quarto maior artilheiro da competiÃƒÂÃƒÂoe ainda estÃâ‚ÂTue Oct;03/10/2018 00:00
183;183;0.793317377567291;tweeted Quem vai ganhar vai ser o Cruzeiro e sÃƒÂ;02/10/2018 23:55
184;184;0.597127079963684;tweeted Mais novo marco e ponto de referÃƒÂncia de BH Cruzeiro ÃÅÂÅ ÃÅÂâ€ ÃÅÂÃÂÂ;02/10/2018 23:45
185;185;0.5;tweetedEdmundo BrasileirÃƒÂo;03/10/2018 00:00
186;186;0.533811211585999;ÃÅÂÃÂÂTerceiro maior artilheiro da competiÃƒÂÃƒÂo;03/10/2018 00:00
187;187;0.500948488712311;Edmundo;03/10/2018 00:00
188;188;0.519731283187866;Vasco;03/10/2018 00:00
189;189;0.5;FiÃâ‚ÂTue Oct;03/10/2018 00:00
190;190;0.930094718933105;tweetedMGcampeÃƒÂo brasileiro pelo Cruzeiro emtreinador de melhor aproveitamento da histÃƒÂria do AtlÃƒÂticÃâ‚Â;02/10/2018 23:38
191;191;0.804200291633606;tweeted MGcampeÃƒÂo brasileiro pelo Cruzeiro emtreinador de melhor aproveitamento da histÃƒÂria doÃâ‚Â;02/10/2018 23:34
192;192;0.5;juntossomosmaisfortes fechadocomocruzeirÃâ‚ÂTue Oct;03/10/2018 00:00
193;193;0.543935775756836;tweeted ÃÅÂÃÂÂ Cruzeiro carga extra de mais demil ingressos jÃƒÂ se esgotou tambÃƒÂm com a venda agora no inÃƒÂcio da noite proÃâ‚Â;02/10/2018 23:27
194;194;0.829436063766479;tweeted Sou o ÃƒÂnico que estou torcendo pro River Plate ganhar e jogar mais pressÃƒÂo no BocaCruzeiro LibertadoresFOXSports;02/10/2018 23:20
195;195;0.71167927980423;tweeted Presidente Wagner exalta forÃƒÂa da torcida nos jogos que o time realizou no MineirÃƒÂo Equipe se aproxima do milhÃƒÂo dÃâ‚Â;02/10/2018 23:08
196;196;0.46400260925293;tweetedPresidente Wagner Pires de SÃƒÂ fala sobre a confianÃƒÂa do time na reviravolta na Copa Libertadores Ãâ‚Å“vai ser difÃƒÂcil masÃâ‚Â;02/10/2018 23:06
197;197;0.559529185295105;tweeted Amamos oe o que interessa;03/10/2018 00:00
198;198;0.735771894454956;tweeted E dÃƒÂlhe foguetÃƒÂrio com o hasteamento da bandeira no Parque Esportivo do Barro Preto O bairro ganha uma nova atraÃƒÂÃâ‚Â;02/10/2018 22:58
199;199;0.478248834609985;tweetedarena Arrascaeta tem que comeÃƒÂar jogando pra o cruzeiro sair metendo gols Cruzeiro;02/10/2018 22:51
200;200;0.745878100395203;tweeted Cruzeiro favorito na Libertadores se eliminar o Boca Wagner Pires dÃƒÂ sua opiniÃƒÂo cruzeiro otempo superfcÃâ‚Â;02/10/2018 22:51
201;201;0.466605365276337;tweeted Presidente Wagner Pires de SÃƒÂ fala sobre a confianÃƒÂa do time na reviravolta na Copa Libertadores Ãâ‚Å“vai ser difÃƒÂcilÃâ‚Â;02/10/2018 22:46
202;202;0.347064882516861;tweeted OcantarÃƒÂ em BH nÃƒÂs fortaleceremos aqui em ViÃƒÂosa Quinta ÃƒÂ GUERRA Joguem por nÃƒÂs que cantaremos por voÃâ‚Â;02/10/2018 22:46
203;203;0.544194936752319;tweeted Fred BrasileirÃƒÂoatÃƒÂ o dia;03/10/2018 00:00
204;204;0.533811211585999;ÃÅÂÃÂÂÃ‚ Quarto maior artilheiro da competiÃƒÂÃƒÂoe aindaÃâ‚Â;03/10/2018 00:00
205;205;0.42522981762886;tweeted Meu Deus do cÃƒÂu;03/10/2018 00:00
206;206;0.281068861484528;Que ansiedade hj acordei achando que ÃƒÂ lerÃƒÂ quarta Meu coraÃƒÂÃƒÂo estÃƒÂ alterado tÃƒÂ muito ansiosoÃâ‚Â;03/10/2018 00:00
207;207;0.500948488712311;tweeted Edmundo BrasileirÃƒÂo;03/10/2018 00:00
